fipscounty,countyname_fips,state,cbsa_code,cbsa_name,ssa_code,state_name,countyname_rate
02013,ALEUTIANS EAST,AK,,,02013,ALASKA,ALEUTIANS EAST
02016,ALEUTIANS WEST,AK,,,02013,ALASKA,ALEUTIANS EAST
02013,ALEUTIANS EAST,AK,,,02016,ALASKA,ALEUTIANS WEST
02016,ALEUTIANS WEST,AK,,,02016,ALASKA,ALEUTIANS WEST
02020,ANCHORAGE,AK,11260,"Anchorage, AK",02020,ALASKA,ANCHORAGE
02050,BETHEL,AK,,,02050,ALASKA,BETHEL
02060,BRISTOL BAY,AK,,,02060,ALASKA,BRISTOL BAY
02063,CHUGACH,AK,,,02063,ALASKA,CHUGACH
02066,COPPER RIVER,AK,,,02066,ALASKA,COPPER RIVER
02068,DENALI,AK,,,02068,ALASKA,DENALI
02070,DILLINGHAM,AK,,,02070,ALASKA,DILLINGHAM
02090,FAIRBANKS NORTH STAR,AK,21820,"Fairbanks-College, AK",02090,ALASKA,FAIRBANKS NORTH STAR
02100,HAINES,AK,,,02100,ALASKA,HAINES
02105,HOONAH-ANGOON,AK,,,02105,ALASKA,HOONAH-ANGOON
02110,JUNEAU,AK,,,02110,ALASKA,JUNEAU
02122,KENAI PENINSULA,AK,,,02122,ALASKA,KENAI PENINSULA
02130,KETCHIKAN GATEWAY,AK,,,02130,ALASKA,KETCHIKAN GATEWAY
02150,KODIAK ISLAND,AK,,,02150,ALASKA,KODIAK ISLAND
02164,LAKE AND PENINSULA,AK,,,02164,ALASKA,LAKE AND PENINSULA
02170,MATANUSKA-SUSITNA,AK,11260,"Anchorage, AK",02170,ALASKA,MATANUSKA-SUSITNA
02180,NOME,AK,,,02180,ALASKA,NOME
02185,NORTH SLOPE BOROUH,AK,,,02185,ALASKA,NORTH SLOPE
02188,NORTHWEST ARTIC,AK,,,02188,ALASKA,NORTHWEST ARCTIC
02195,PETERSBURG,AK,,,02195,ALASKA,PETERSBURG
02198,PRINCE OF WALES-HYDER,AK,,,02198,ALASKA,PRINCE OF WALES-HYDER
02220,SITKA,AK,,,02220,ALASKA,SITKA
02230,SKAGWAY-YAKUTAT,AK,,,02230,ALASKA,SKAGWAY
02240,SOUTHEAST FAIRBANKS,AK,,,02240,ALASKA,SOUTHEAST FAIRBANKS
02158,KUSILVAK,AK,,,02270,ALASKA,WADE HAMPTON (KUSILVAK)
02275,WRANGELL CITY,AK,,,02275,ALASKA,WRANGELL
02282,YAKUTAT,AK,,,02282,ALASKA,YAKUTAT
02290,YUKON-KOYUKUK,AK,,,02290,ALASKA,YUKON-KOYUKUK
01001,AUTAUGA,AL,33860,"Montgomery, AL",01000,ALABAMA,AUTAUGA
01003,BALDWIN,AL,19300,"Daphne-Fairhope-Foley, AL",01010,ALABAMA,BALDWIN
01005,BARBOUR,AL,,,01020,ALABAMA,BARBOUR
01007,BIBB,AL,13820,"Birmingham, AL",01030,ALABAMA,BIBB
01009,BLOUNT,AL,13820,"Birmingham, AL",01040,ALABAMA,BLOUNT
01011,BULLOCK,AL,,,01050,ALABAMA,BULLOCK
01013,BUTLER,AL,,,01060,ALABAMA,BUTLER
01015,CALHOUN,AL,11500,"Anniston-Oxford, AL",01070,ALABAMA,CALHOUN
01017,CHAMBERS,AL,,,01080,ALABAMA,CHAMBERS
01019,CHEROKEE,AL,,,01090,ALABAMA,CHEROKEE
01021,CHILTON,AL,13820,"Birmingham, AL",01100,ALABAMA,CHILTON
01023,CHOCTAW,AL,,,01110,ALABAMA,CHOCTAW
01025,CLARKE,AL,,,01120,ALABAMA,CLARKE
01027,CLAY,AL,,,01130,ALABAMA,CLAY
01029,CLEBURNE,AL,,,01140,ALABAMA,CLEBURNE
01031,COFFEE,AL,,,01150,ALABAMA,COFFEE
01033,COLBERT,AL,22520,"Florence-Muscle Shoals, AL",01160,ALABAMA,COLBERT
01035,CONECUH,AL,,,01170,ALABAMA,CONECUH
01037,COOSA,AL,,,01180,ALABAMA,COOSA
01039,COVINGTON,AL,,,01190,ALABAMA,COVINGTON
01041,CRENSHAW,AL,,,01200,ALABAMA,CRENSHAW
01043,CULLMAN,AL,,,01210,ALABAMA,CULLMAN
01045,DALE,AL,,,01220,ALABAMA,DALE
01047,DALLAS,AL,,,01230,ALABAMA,DALLAS
01049,DE KALB,AL,,,01240,ALABAMA,DEKALB
01051,ELMORE,AL,33860,"Montgomery, AL",01250,ALABAMA,ELMORE
01053,ESCAMBIA,AL,,,01260,ALABAMA,ESCAMBIA
01055,ETOWAH,AL,23460,"Gadsden, AL",01270,ALABAMA,ETOWAH
01057,FAYETTE,AL,,,01280,ALABAMA,FAYETTE
01059,FRANKLIN,AL,,,01290,ALABAMA,FRANKLIN
01061,GENEVA,AL,20020,"Dothan, AL",01300,ALABAMA,GENEVA
01063,GREENE,AL,46220,"Tuscaloosa, AL",01310,ALABAMA,GREENE
01065,HALE,AL,46220,"Tuscaloosa, AL",01320,ALABAMA,HALE
01067,HENRY,AL,20020,"Dothan, AL",01330,ALABAMA,HENRY
01069,HOUSTON,AL,20020,"Dothan, AL",01340,ALABAMA,HOUSTON
01071,JACKSON,AL,,,01350,ALABAMA,JACKSON
01073,JEFFERSON,AL,13820,"Birmingham, AL",01360,ALABAMA,JEFFERSON
01075,LAMAR,AL,,,01370,ALABAMA,LAMAR
01077,LAUDERDALE,AL,22520,"Florence-Muscle Shoals, AL",01380,ALABAMA,LAUDERDALE
01079,LAWRENCE,AL,19460,"Decatur, AL",01390,ALABAMA,LAWRENCE
01081,LEE,AL,12220,"Auburn-Opelika, AL",01400,ALABAMA,LEE
01083,LIMESTONE,AL,26620,"Huntsville, AL",01410,ALABAMA,LIMESTONE
01085,LOWNDES,AL,33860,"Montgomery, AL",01420,ALABAMA,LOWNDES
01087,MACON,AL,12220,"Auburn-Opelika, AL",01430,ALABAMA,MACON
01089,MADISON,AL,26620,"Huntsville, AL",01440,ALABAMA,MADISON
01091,MARENGO,AL,,,01450,ALABAMA,MARENGO
01093,MARION,AL,,,01460,ALABAMA,MARION
01095,MARSHALL,AL,,,01470,ALABAMA,MARSHALL
01097,MOBILE,AL,33660,"Mobile, AL",01480,ALABAMA,MOBILE
01099,MONROE,AL,,,01490,ALABAMA,MONROE
01101,MONTGOMERY,AL,33860,"Montgomery, AL",01500,ALABAMA,MONTGOMERY
01103,MORGAN,AL,19460,"Decatur, AL",01510,ALABAMA,MORGAN
01105,PERRY,AL,,,01520,ALABAMA,PERRY
01107,PICKENS,AL,46220,"Tuscaloosa, AL",01530,ALABAMA,PICKENS
01109,PIKE,AL,,,01540,ALABAMA,PIKE
01111,RANDOLPH,AL,,,01550,ALABAMA,RANDOLPH
01113,RUSSELL,AL,17980,"Columbus, GA-AL",01560,ALABAMA,RUSSELL
01115,ST. CLAIR,AL,13820,"Birmingham, AL",01570,ALABAMA,ST. CLAIR
01117,SHELBY,AL,13820,"Birmingham, AL",01580,ALABAMA,SHELBY
01119,SUMTER,AL,,,01590,ALABAMA,SUMTER
01121,TALLADEGA,AL,,,01600,ALABAMA,TALLADEGA
01123,TALLAPOOSA,AL,,,01610,ALABAMA,TALLAPOOSA
01125,TUSCALOOSA,AL,46220,"Tuscaloosa, AL",01620,ALABAMA,TUSCALOOSA
01127,WALKER,AL,13820,"Birmingham, AL",01630,ALABAMA,WALKER
01129,WASHINGTON,AL,,,01640,ALABAMA,WASHINGTON
01131,WILCOX,AL,,,01650,ALABAMA,WILCOX
01133,WINSTON,AL,,,01660,ALABAMA,WINSTON
05001,ARKANSAS,AR,,,04000,ARKANSAS,ARKANSAS
05003,ASHLEY,AR,,,04010,ARKANSAS,ASHLEY
05005,BAXTER,AR,,,04020,ARKANSAS,BAXTER
05007,BENTON,AR,22220,"Fayetteville-Springdale-Rogers, AR",04030,ARKANSAS,BENTON
05009,BOONE,AR,,,04040,ARKANSAS,BOONE
05011,BRADLEY,AR,,,04050,ARKANSAS,BRADLEY
05013,CALHOUN,AR,,,04060,ARKANSAS,CALHOUN
05015,CARROLL,AR,,,04070,ARKANSAS,CARROLL
05017,CHICOT,AR,,,04080,ARKANSAS,CHICOT
05019,CLARK,AR,,,04090,ARKANSAS,CLARK
05021,CLAY,AR,,,04100,ARKANSAS,CLAY
05023,CLEBURNE,AR,,,04110,ARKANSAS,CLEBURNE
05025,CLEVELAND,AR,,,04120,ARKANSAS,CLEVELAND
05027,COLUMBIA,AR,,,04130,ARKANSAS,COLUMBIA
05029,CONWAY,AR,,,04140,ARKANSAS,CONWAY
05031,CRAIGHEAD,AR,27860,"Jonesboro, AR",04150,ARKANSAS,CRAIGHEAD
05033,CRAWFORD,AR,22900,"Fort Smith, AR-OK",04160,ARKANSAS,CRAWFORD
05035,CRITTENDEN,AR,32820,"Memphis, TN-MS-AR",04170,ARKANSAS,CRITTENDEN
05037,CROSS,AR,,,04180,ARKANSAS,CROSS
05039,DALLAS,AR,,,04190,ARKANSAS,DALLAS
05041,DESHA,AR,,,04200,ARKANSAS,DESHA
05043,DREW,AR,,,04210,ARKANSAS,DREW
05045,FAULKNER,AR,30780,"Little Rock-North Little Rock-Conway, AR",04220,ARKANSAS,FAULKNER
05047,FRANKLIN,AR,,,04230,ARKANSAS,FRANKLIN
05049,FULTON,AR,,,04240,ARKANSAS,FULTON
05051,GARLAND,AR,26300,"Hot Springs, AR",04250,ARKANSAS,GARLAND
05053,GRANT,AR,30780,"Little Rock-North Little Rock-Conway, AR",04260,ARKANSAS,GRANT
05055,GREENE,AR,,,04270,ARKANSAS,GREENE
05057,HEMPSTEAD,AR,,,04280,ARKANSAS,HEMPSTEAD
05059,HOT SPRING,AR,,,04290,ARKANSAS,HOT SPRING
05061,HOWARD,AR,,,04300,ARKANSAS,HOWARD
05063,INDEPENDENCE,AR,,,04310,ARKANSAS,INDEPENDENCE
05065,IZARD,AR,,,04320,ARKANSAS,IZARD
05067,JACKSON,AR,,,04330,ARKANSAS,JACKSON
05069,JEFFERSON,AR,,,04340,ARKANSAS,JEFFERSON
05071,JOHNSON,AR,,,04350,ARKANSAS,JOHNSON
05073,LAFAYETTE,AR,,,04360,ARKANSAS,LAFAYETTE
05075,LAWRENCE,AR,,,04370,ARKANSAS,LAWRENCE
05077,LEE,AR,,,04380,ARKANSAS,LEE
05079,LINCOLN,AR,,,04390,ARKANSAS,LINCOLN
05081,LITTLE RIVER,AR,45500,"Texarkana, TX-AR",04400,ARKANSAS,LITTLE RIVER
05083,LOGAN,AR,,,04410,ARKANSAS,LOGAN
05085,LONOKE,AR,30780,"Little Rock-North Little Rock-Conway, AR",04420,ARKANSAS,LONOKE
05087,MADISON,AR,22220,"Fayetteville-Springdale-Rogers, AR",04430,ARKANSAS,MADISON
05089,MARION,AR,,,04440,ARKANSAS,MARION
05091,MILLER,AR,45500,"Texarkana, TX-AR",04450,ARKANSAS,MILLER
05093,MISSISSIPPI,AR,,,04460,ARKANSAS,MISSISSIPPI
05095,MONROE,AR,,,04470,ARKANSAS,MONROE
05097,MONTGOMERY,AR,,,04480,ARKANSAS,MONTGOMERY
05099,NEVADA,AR,,,04490,ARKANSAS,NEVADA
05101,NEWTON,AR,,,04500,ARKANSAS,NEWTON
05103,OUACHITA,AR,,,04510,ARKANSAS,OUACHITA
05105,PERRY,AR,30780,"Little Rock-North Little Rock-Conway, AR",04520,ARKANSAS,PERRY
05107,PHILLIPS,AR,,,04530,ARKANSAS,PHILLIPS
05109,PIKE,AR,,,04540,ARKANSAS,PIKE
05111,POINSETT,AR,27860,"Jonesboro, AR",04550,ARKANSAS,POINSETT
05113,POLK,AR,,,04560,ARKANSAS,POLK
05115,POPE,AR,,,04570,ARKANSAS,POPE
05117,PRAIRIE,AR,,,04580,ARKANSAS,PRAIRIE
05119,PULASKI,AR,30780,"Little Rock-North Little Rock-Conway, AR",04590,ARKANSAS,PULASKI
05121,RANDOLPH,AR,,,04600,ARKANSAS,RANDOLPH
05123,ST. FRANCIS,AR,,,04610,ARKANSAS,ST. FRANCIS
05125,SALINE,AR,30780,"Little Rock-North Little Rock-Conway, AR",04620,ARKANSAS,SALINE
05127,SCOTT,AR,,,04630,ARKANSAS,SCOTT
05129,SEARCY,AR,,,04640,ARKANSAS,SEARCY
05131,SEBASTIAN,AR,22900,"Fort Smith, AR-OK",04650,ARKANSAS,SEBASTIAN
05133,SEVIER,AR,,,04660,ARKANSAS,SEVIER
05135,SHARP,AR,,,04670,ARKANSAS,SHARP
05137,STONE,AR,,,04680,ARKANSAS,STONE
05139,UNION,AR,,,04690,ARKANSAS,UNION
05141,VAN BUREN,AR,,,04700,ARKANSAS,VAN BUREN
05143,WASHINGTON,AR,22220,"Fayetteville-Springdale-Rogers, AR",04710,ARKANSAS,WASHINGTON
05145,WHITE,AR,,,04720,ARKANSAS,WHITE
05147,WOODRUFF,AR,,,04730,ARKANSAS,WOODRUFF
05149,YELL,AR,,,04740,ARKANSAS,YELL
04001,APACHE,AZ,,,03000,ARIZONA,APACHE
04003,COCHISE,AZ,43420,"Sierra Vista-Douglas, AZ",03010,ARIZONA,COCHISE
04005,COCONINO,AZ,22380,"Flagstaff, AZ",03020,ARIZONA,COCONINO
04007,GILA,AZ,,,03030,ARIZONA,GILA
04009,GRAHAM,AZ,,,03040,ARIZONA,GRAHAM
04011,GREENLEE,AZ,,,03050,ARIZONA,GREENLEE
04012,LAPAZ,AZ,,,03055,ARIZONA,LA PAZ
04013,MARICOPA,AZ,38060,"Phoenix-Mesa-Chandler, AZ",03060,ARIZONA,MARICOPA
04015,MOHAVE,AZ,29420,"Lake Havasu City-Kingman, AZ",03070,ARIZONA,MOHAVE
04017,NAVAJO,AZ,,,03080,ARIZONA,NAVAJO
04019,PIMA,AZ,46060,"Tucson, AZ",03090,ARIZONA,PIMA
04021,PINAL,AZ,38060,"Phoenix-Mesa-Chandler, AZ",03100,ARIZONA,PINAL
04023,SANTA CRUZ,AZ,,,03110,ARIZONA,SANTA CRUZ
04025,YAVAPAI,AZ,39150,"Prescott Valley-Prescott, AZ",03120,ARIZONA,YAVAPAI
04027,YUMA,AZ,49740,"Yuma, AZ",03130,ARIZONA,YUMA
06001,ALAMEDA,CA,36084,"Oakland-Fremont-Berkeley, CA",05000,CALIFORNIA,ALAMEDA
06003,ALPINE,CA,,,05010,CALIFORNIA,ALPINE
06005,AMADOR,CA,,,05020,CALIFORNIA,AMADOR
06007,BUTTE,CA,17020,"Chico, CA",05030,CALIFORNIA,BUTTE
06009,CALAVERAS,CA,,,05040,CALIFORNIA,CALAVERAS
06011,COLUSA,CA,,,05050,CALIFORNIA,COLUSA
06013,CONTRA COSTA,CA,36084,"Oakland-Fremont-Berkeley, CA",05060,CALIFORNIA,CONTRA COSTA
06015,DEL NORTE,CA,,,05070,CALIFORNIA,DEL NORTE
06017,EL DORADO,CA,40900,"Sacramento-Roseville-Folsom, CA",05080,CALIFORNIA,EL DORADO
06019,FRESNO,CA,23420,"Fresno, CA",05090,CALIFORNIA,FRESNO
06021,GLENN,CA,,,05100,CALIFORNIA,GLENN
06023,HUMBOLDT,CA,,,05110,CALIFORNIA,HUMBOLDT
06025,IMPERIAL,CA,20940,"El Centro, CA",05120,CALIFORNIA,IMPERIAL
06027,INYO,CA,,,05130,CALIFORNIA,INYO
06029,KERN,CA,12540,"Bakersfield-Delano, CA",05140,CALIFORNIA,KERN
06031,KINGS,CA,25260,"Hanford-Corcoran, CA",05150,CALIFORNIA,KINGS
06033,LAKE,CA,,,05160,CALIFORNIA,LAKE
06035,LASSEN,CA,,,05170,CALIFORNIA,LASSEN
06037,LOS ANGELES,CA,31084,"Los Angeles-Long Beach-Glendale, CA",05200,CALIFORNIA,LOS ANGELES
06037,LOS ANGELES,CA,31084,"Los Angeles-Long Beach-Glendale, CA",05210,CALIFORNIA,LOS ANGELES
06039,MADERA,CA,23420,"Fresno, CA",05300,CALIFORNIA,MADERA
06041,MARIN,CA,42034,"San Rafael, CA",05310,CALIFORNIA,MARIN
06043,MARIPOSA,CA,,,05320,CALIFORNIA,MARIPOSA
06045,MENDOCINO,CA,,,05330,CALIFORNIA,MENDOCINO
06047,MERCED,CA,32900,"Merced, CA",05340,CALIFORNIA,MERCED
06049,MODOC,CA,,,05350,CALIFORNIA,MODOC
06051,MONO,CA,,,05360,CALIFORNIA,MONO
06053,MONTEREY,CA,41500,"Salinas, CA",05370,CALIFORNIA,MONTEREY
06055,NAPA,CA,34900,"Napa, CA",05380,CALIFORNIA,NAPA
06057,NEVADA,CA,,,05390,CALIFORNIA,NEVADA
06059,ORANGE,CA,11244,"Anaheim-Santa Ana-Irvine, CA",05400,CALIFORNIA,ORANGE
06061,PLACER,CA,40900,"Sacramento-Roseville-Folsom, CA",05410,CALIFORNIA,PLACER
06063,PLUMAS,CA,,,05420,CALIFORNIA,PLUMAS
06065,RIVERSIDE,CA,40140,"Riverside-San Bernardino-Ontario, CA",05430,CALIFORNIA,RIVERSIDE
06067,SACRAMENTO,CA,40900,"Sacramento-Roseville-Folsom, CA",05440,CALIFORNIA,SACRAMENTO
06069,SAN BENITO,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",05450,CALIFORNIA,SAN BENITO
06071,SAN BERNARDINO,CA,40140,"Riverside-San Bernardino-Ontario, CA",05460,CALIFORNIA,SAN BERNARDINO
06073,SAN DIEGO,CA,41740,"San Diego-Chula Vista-Carlsbad, CA",05470,CALIFORNIA,SAN DIEGO
06075,SAN FRANCISCO,CA,41884,"San Francisco-San Mateo-Redwood City, CA",05480,CALIFORNIA,SAN FRANCISCO
06077,SAN JOAQUIN,CA,44700,"Stockton-Lodi, CA",05490,CALIFORNIA,SAN JOAQUIN
06079,SAN LUIS OBISPO,CA,42020,"San Luis Obispo-Paso Robles, CA",05500,CALIFORNIA,SAN LUIS OBISPO
06081,SAN MATEO,CA,41884,"San Francisco-San Mateo-Redwood City, CA",05510,CALIFORNIA,SAN MATEO
06083,SANTA BARBARA,CA,42200,"Santa Maria-Santa Barbara, CA",05520,CALIFORNIA,SANTA BARBARA
06085,SANTA CLARA,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",05530,CALIFORNIA,SANTA CLARA
06087,SANTA CRUZ,CA,42100,"Santa Cruz-Watsonville, CA",05540,CALIFORNIA,SANTA CRUZ
06089,SHASTA,CA,39820,"Redding, CA",05550,CALIFORNIA,SHASTA
06091,SIERRA,CA,,,05560,CALIFORNIA,SIERRA
06093,SISKIYOU,CA,,,05570,CALIFORNIA,SISKIYOU
06095,SOLANO,CA,46700,"Vallejo, CA",05580,CALIFORNIA,SOLANO
06097,SONOMA,CA,42220,"Santa Rosa-Petaluma, CA",05590,CALIFORNIA,SONOMA
06099,STANISLAUS,CA,33700,"Modesto, CA",05600,CALIFORNIA,STANISLAUS
06101,SUTTER,CA,49700,"Yuba City, CA",05610,CALIFORNIA,SUTTER
06103,TEHAMA,CA,,,05620,CALIFORNIA,TEHAMA
06105,TRINITY,CA,,,05630,CALIFORNIA,TRINITY
06107,TULARE,CA,47300,"Visalia, CA",05640,CALIFORNIA,TULARE
06109,TUOLUMNE,CA,,,05650,CALIFORNIA,TUOLUMNE
06111,VENTURA,CA,37100,"Oxnard-Thousand Oaks-Ventura, CA",05660,CALIFORNIA,VENTURA
06113,YOLO,CA,40900,"Sacramento-Roseville-Folsom, CA",05670,CALIFORNIA,YOLO
06115,YUBA,CA,49700,"Yuba City, CA",05680,CALIFORNIA,YUBA
08001,ADAMS,CO,19740,"Denver-Aurora-Centennial, CO",06000,COLORADO,ADAMS
08003,ALAMOSA,CO,,,06010,COLORADO,ALAMOSA
08005,ARAPAHOE,CO,19740,"Denver-Aurora-Centennial, CO",06020,COLORADO,ARAPAHOE
08007,ARCHULETA,CO,,,06030,COLORADO,ARCHULETA
08009,BACA,CO,,,06040,COLORADO,BACA
08011,BENT,CO,,,06050,COLORADO,BENT
08013,BOULDER,CO,14500,"Boulder, CO",06060,COLORADO,BOULDER
08015,CHAFFEE,CO,,,06070,COLORADO,CHAFFEE
08017,CHEYENNE,CO,,,06080,COLORADO,CHEYENNE
08019,CLEAR CREEK,CO,19740,"Denver-Aurora-Centennial, CO",06090,COLORADO,CLEAR CREEK
08021,CONEJOS,CO,,,06100,COLORADO,CONEJOS
08023,COSTILLA,CO,,,06110,COLORADO,COSTILLA
08025,CROWLEY,CO,,,06120,COLORADO,CROWLEY
08027,CUSTER,CO,,,06130,COLORADO,CUSTER
08029,DELTA,CO,,,06140,COLORADO,DELTA
08031,DENVER,CO,19740,"Denver-Aurora-Centennial, CO",06150,COLORADO,DENVER
08033,DOLORES,CO,,,06160,COLORADO,DOLORES
08035,DOUGLAS,CO,19740,"Denver-Aurora-Centennial, CO",06170,COLORADO,DOUGLAS
08037,EAGLE,CO,,,06180,COLORADO,EAGLE
08039,ELBERT,CO,19740,"Denver-Aurora-Centennial, CO",06190,COLORADO,ELBERT
08041,EL PASO,CO,17820,"Colorado Springs, CO",06200,COLORADO,EL PASO
08043,FREMONT,CO,,,06210,COLORADO,FREMONT
08045,GARFIELD,CO,,,06220,COLORADO,GARFIELD
08047,GILPIN,CO,19740,"Denver-Aurora-Centennial, CO",06230,COLORADO,GILPIN
08049,GRAND,CO,,,06240,COLORADO,GRAND
08051,GUNNISON,CO,,,06250,COLORADO,GUNNISON
08053,HINSDALE,CO,,,06260,COLORADO,HINSDALE
08055,HUERFANO,CO,,,06270,COLORADO,HUERFANO
08057,JACKSON,CO,,,06280,COLORADO,JACKSON
08059,JEFFERSON,CO,19740,"Denver-Aurora-Centennial, CO",06290,COLORADO,JEFFERSON
08061,KIOWA,CO,,,06300,COLORADO,KIOWA
08063,KIT CARSON,CO,,,06310,COLORADO,KIT CARSON
08065,LAKE,CO,,,06320,COLORADO,LAKE
08067,LA PLATA,CO,,,06330,COLORADO,LA PLATA
08069,LARIMER,CO,22660,"Fort Collins-Loveland, CO",06340,COLORADO,LARIMER
08071,LAS ANIMAS,CO,,,06350,COLORADO,LAS ANIMAS
08073,LINCOLN,CO,,,06360,COLORADO,LINCOLN
08075,LOGAN,CO,,,06370,COLORADO,LOGAN
08077,MESA,CO,24300,"Grand Junction, CO",06380,COLORADO,MESA
08079,MINERAL,CO,,,06390,COLORADO,MINERAL
08081,MOFFAT,CO,,,06400,COLORADO,MOFFAT
08083,MONTEZUMA,CO,,,06410,COLORADO,MONTEZUMA
08085,MONTROSE,CO,,,06420,COLORADO,MONTROSE
08087,MORGAN,CO,,,06430,COLORADO,MORGAN
08089,OTERO,CO,,,06440,COLORADO,OTERO
08091,OURAY,CO,,,06450,COLORADO,OURAY
08093,PARK,CO,19740,"Denver-Aurora-Centennial, CO",06460,COLORADO,PARK
08095,PHILLIPS,CO,,,06470,COLORADO,PHILLIPS
08097,PITKIN,CO,,,06480,COLORADO,PITKIN
08099,PROWERS,CO,,,06490,COLORADO,PROWERS
08101,PUEBLO,CO,39380,"Pueblo, CO",06500,COLORADO,PUEBLO
08103,RIO BLANCO,CO,,,06510,COLORADO,RIO BLANCO
08105,RIO GRANDE,CO,,,06520,COLORADO,RIO GRANDE
08107,ROUTT,CO,,,06530,COLORADO,ROUTT
08109,SAGUACHE,CO,,,06540,COLORADO,SAGUACHE
08111,SAN JUAN,CO,,,06550,COLORADO,SAN JUAN
08113,SAN MIGUEL,CO,,,06560,COLORADO,SAN MIGUEL
08115,SEDGWICK,CO,,,06570,COLORADO,SEDGWICK
08117,SUMMIT,CO,,,06580,COLORADO,SUMMIT
08119,TELLER,CO,17820,"Colorado Springs, CO",06590,COLORADO,TELLER
08121,WASHINGTON,CO,,,06600,COLORADO,WASHINGTON
08123,WELD,CO,24540,"Greeley, CO",06610,COLORADO,WELD
08125,YUMA,CO,,,06620,COLORADO,YUMA
08014,BROOMFIELD,CO,19740,"Denver-Aurora-Centennial, CO",06630,COLORADO,BROOMFIELD
,,CT,,,07000,CONNECTICUT,FAIRFIELD
,,CT,,,07010,CONNECTICUT,HARTFORD
,,CT,,,07020,CONNECTICUT,LITCHFIELD
,,CT,,,07030,CONNECTICUT,MIDDLESEX
,,CT,,,07040,CONNECTICUT,NEW HAVEN
,,CT,,,07050,CONNECTICUT,NEW LONDON
,,CT,,,07060,CONNECTICUT,TOLLAND
,,CT,,,07070,CONNECTICUT,WINDHAM
09110,CAPITOL,CT,25540,"Hartford-West Hartford-East Hartford, CT",,,
09120,GREATER BRIDGEPORT,CT,14860,"Bridgeport-Stamford-Danbury, CT",,,
09130,LOWER CONNECTICUT RIVER VALLEY,CT,25540,"Hartford-West Hartford-East Hartford, CT",,,
09140,NAUGATUCK VALLEY,CT,47930,"Waterbury-Shelton, CT",,,
09150,NORTHEASTERN CONNECTICUT,CT,,,,,
09160,NORTHWEST HILLS,CT,,,,,
09170,SOUTH CENTRAL CONNECTICUT,CT,35300,"New Haven, CT",,,
09180,SOUTHEASTERN CONNECTICUT,CT,35980,"Norwich-New London-Willimantic, CT",,,
09190,WESTERN CONNECTICUT,CT,14860,"Bridgeport-Stamford-Danbury, CT",,,
11001,THE DISTRICT,DC,47764,"Washington, DC-MD",09000,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA
10001,KENT,DE,20100,"Dover, DE",08000,DELAWARE,KENT
10003,NEW CASTLE,DE,48864,"Wilmington, DE-MD-NJ",08010,DELAWARE,NEW CASTLE
10005,SUSSEX,DE,,,08020,DELAWARE,SUSSEX
12001,ALACHUA,FL,23540,"Gainesville, FL",10000,FLORIDA,ALACHUA
12003,BAKER,FL,27260,"Jacksonville, FL",10010,FLORIDA,BAKER
12005,BAY,FL,37460,"Panama City-Panama City Beach, FL",10020,FLORIDA,BAY
12007,BRADFORD,FL,,,10030,FLORIDA,BRADFORD
12009,BREVARD,FL,37340,"Palm Bay-Melbourne-Titusville, FL",10040,FLORIDA,BREVARD
12011,BROWARD,FL,22744,"Fort Lauderdale-Pompano Beach-Sunrise, FL",10050,FLORIDA,BROWARD
12013,CALHOUN,FL,,,10060,FLORIDA,CALHOUN
12015,CHARLOTTE,FL,39460,"Punta Gorda, FL",10070,FLORIDA,CHARLOTTE
12017,CITRUS,FL,26140,"Homosassa Springs, FL",10080,FLORIDA,CITRUS
12019,CLAY,FL,27260,"Jacksonville, FL",10090,FLORIDA,CLAY
12021,COLLIER,FL,34940,"Naples-Marco Island, FL",10100,FLORIDA,COLLIER
12023,COLUMBIA,FL,,,10110,FLORIDA,COLUMBIA
12086,MIAMI-DADE,FL,33124,"Miami-Miami Beach-Kendall, FL",10120,FLORIDA,MIAMI-DADE
12027,DE SOTO,FL,,,10130,FLORIDA,DESOTO
12029,DIXIE,FL,,,10140,FLORIDA,DIXIE
12031,DUVAL,FL,27260,"Jacksonville, FL",10150,FLORIDA,DUVAL
12033,ESCAMBIA,FL,37860,"Pensacola-Ferry Pass-Brent, FL",10160,FLORIDA,ESCAMBIA
12035,FLAGLER,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",10170,FLORIDA,FLAGLER
12037,FRANKLIN,FL,,,10180,FLORIDA,FRANKLIN
12039,GADSDEN,FL,45220,"Tallahassee, FL",10190,FLORIDA,GADSDEN
12041,GILCHRIST,FL,23540,"Gainesville, FL",10200,FLORIDA,GILCHRIST
12043,GLADES,FL,,,10210,FLORIDA,GLADES
12045,GULF,FL,,,10220,FLORIDA,GULF
12047,HAMILTON,FL,,,10230,FLORIDA,HAMILTON
12049,HARDEE,FL,,,10240,FLORIDA,HARDEE
12051,HENDRY,FL,,,10250,FLORIDA,HENDRY
12053,HERNANDO,FL,45294,"Tampa, FL",10260,FLORIDA,HERNANDO
12055,HIGHLANDS,FL,42700,"Sebring, FL",10270,FLORIDA,HIGHLANDS
12057,HILLSBOROUGH,FL,45294,"Tampa, FL",10280,FLORIDA,HILLSBOROUGH
12059,HOLMES,FL,,,10290,FLORIDA,HOLMES
